19:31:24.756 | [master] | [pool-12-thread-1] | INFO  | com.example.util.EC2Utils$ | isStaticConfig = true
19:40:57.783 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.bind-port=Success()
19:40:57.783 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ | akka.cluster.seed-nodes=
19:40:57.784 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:2551
19:40:57.784 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:5000
19:40:57.785 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:3000
19:40:57.785 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ | [32m-----------------------------------[0m
19:40:58.603 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | INFO  | akka.event.slf4j.Slf4jLogger | Slf4jLogger started
19:40:58.859 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | INFO  | akka.remote.Remoting | Starting remoting
19:40:59.346 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | INFO  | akka.remote.Remoting | Remoting started; listening on addresses :[akka.tcp://ClusterSystem@192.168.10.202:2551]
19:40:59.369 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Starting up...
19:40:59.503 | [master] | [ClusterSystem-akka.actor.default-dispatcher-3] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Registered cluster JMX MBean [akka:type=Cluster,port=2551]
19:40:59.504 | [master] | [ClusterSystem-akka.actor.default-dispatcher-3] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Started up successfully
19:40:59.591 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | INFO  | com.example.MasterActor | [34m[preStart] subscribing cluster events...[0m
19:40:59.603 | [master] | [ClusterSystem-akka.actor.default-dispatcher-19] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Metrics collection has started successfully
19:40:59.637 | [master] | [ClusterSystem-akka.actor.default-dispatcher-16] | INFO  | com.example.MasterActor | [31munknown event: CurrentClusterState(TreeSet(), Set(), Set(), None, Map())[0m
19:40:59.774 | [master] | [ClusterSystem-akka.actor.default-dispatcher-3] | WARN  | a.r.transport.netty.NettyTransport | Remote connection to [null] failed with java.net.ConnectException: Connection refused: /192.168.10.202:3000
19:40:59.775 | [master] | [ClusterSystem-akka.actor.default-dispatcher-3] | WARN  | a.remote.ReliableDeliverySupervisor | Association with remote system [akka.tcp://ClusterSystem@192.168.10.202:3000] has failed, address is now gated for [5000] ms. Reason: [Association failed with [akka.tcp://ClusterSystem@192.168.10.202:3000]] Caused by: [Connection refused: /192.168.10.202:3000]
19:40:59.779 | [master] | [ClusterSystem-akka.actor.default-dispatcher-3] | WARN  | a.remote.ReliableDeliverySupervisor | Association with remote system [akka.tcp://ClusterSystem@192.168.10.202:5000] has failed, address is now gated for [5000] ms. Reason: [Association failed with [akka.tcp://ClusterSystem@192.168.10.202:5000]] Caused by: [Connection refused: /192.168.10.202:5000]
19:40:59.779 | [master] | [ClusterSystem-akka.actor.default-dispatcher-3] | WARN  | a.r.transport.netty.NettyTransport | Remote connection to [null] failed with java.net.ConnectException: Connection refused: /192.168.10.202:5000
19:40:59.785 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#1527340158] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [1] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:40:59.786 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#1527340158] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [2] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:41:00.564 | [master] | [ClusterSystem-akka.actor.default-dispatcher-16] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#1527340158] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [3] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:41:00.565 | [master] | [ClusterSystem-akka.actor.default-dispatcher-16] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#1527340158] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [4] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:41:01.573 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#1527340158] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [5] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:41:01.574 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#1527340158] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [6] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:41:02.574 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#1527340158] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [7] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:41:02.575 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#1527340158] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [8] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:41:03.574 | [master] | [ClusterSystem-akka.actor.default-dispatcher-3] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#1527340158] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [9] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:41:03.575 | [master] | [ClusterSystem-akka.actor.default-dispatcher-3] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#1527340158] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [10] dead letters encountered, no more dead letters will be logged. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:41:04.593 | [master] | [ClusterSystem-akka.actor.default-dispatcher-16] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Node [akka.tcp://ClusterSystem@192.168.10.202:2551] is JOINING, roles [frontend, dc-default]
19:41:04.612 | [master] | [ClusterSystem-akka.actor.default-dispatcher-16] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Leader is moving node [akka.tcp://ClusterSystem@192.168.10.202:2551] to [Up]
19:41:04.619 | [master] | [ClusterSystem-akka.actor.default-dispatcher-5] | INFO  | com.example.MasterActor | [34m[registerOnMemberUp] ...[0m
19:41:04.620 | [master] | [ClusterSystem-akka.actor.default-dispatcher-5] | INFO  | com.example.MasterActor | [42mSELF[0m[44mRegister member Member(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Up)[0m
19:41:44.565 | [master] | [ClusterSystem-akka.actor.default-dispatcher-22] | INFO  | com.example.MasterActor | [32mhandle: DebugEvent-1519231259541[0m
19:41:44.568 | [master] | [ClusterSystem-akka.actor.default-dispatcher-22] | INFO  | com.example.MasterActor | [34m[42mClusterStatus for [self: com.example.MasterActor@27777c00]:[0m[0m
19:41:44.568 | [master] | [ClusterSystem-akka.actor.default-dispatcher-22] | INFO  | com.example.MasterActor | [32mMember(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Up)[0m
19:41:49.065 | [master] | [ClusterSystem-akka.actor.default-dispatcher-23] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Received InitJoin message from [Actor[akka.tcp://ClusterSystem@192.168.10.202:3000/system/cluster/core/daemon/joinSeedNodeProcess-1#-268145923]] to [akka.tcp://ClusterSystem@192.168.10.202:2551]
19:41:49.065 | [master] | [ClusterSystem-akka.actor.default-dispatcher-23] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Sending InitJoinAck message from node [akka.tcp://ClusterSystem@192.168.10.202:2551] to [Actor[akka.tcp://ClusterSystem@192.168.10.202:3000/system/cluster/core/daemon/joinSeedNodeProcess-1#-268145923]]
19:41:49.145 | [master] | [ClusterSystem-akka.actor.default-dispatcher-20] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Node [akka.tcp://ClusterSystem@192.168.10.202:3000] is JOINING, roles [worker, dc-default]
19:41:49.149 | [master] | [ClusterSystem-akka.actor.default-dispatcher-20] | INFO  | com.example.MasterActor | [44m[M][0m[34mMemberJoined(Member(address = akka.tcp://ClusterSystem@192.168.10.202:3000, status = Joining))[0m
19:41:49.562 | [master] | [ClusterSystem-akka.actor.default-dispatcher-22] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Leader is moving node [akka.tcp://ClusterSystem@192.168.10.202:3000] to [Up]
19:41:49.563 | [master] | [ClusterSystem-akka.actor.default-dispatcher-22] | INFO  | com.example.MasterActor | [44mRegister member Member(address = akka.tcp://ClusterSystem@192.168.10.202:3000, status = Up)[0m
19:42:29.551 | [master] | [ClusterSystem-akka.actor.default-dispatcher-17] | INFO  | com.example.MasterActor | [34m[42mClusterStatus for [self: com.example.MasterActor@27777c00]:[0m[0m
19:42:29.552 | [master] | [ClusterSystem-akka.actor.default-dispatcher-17] | INFO  | com.example.MasterActor | [32mMember(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Up)[0m
19:42:29.553 | [master] | [ClusterSystem-akka.actor.default-dispatcher-17] | INFO  | com.example.MasterActor | [32mMember(address = akka.tcp://ClusterSystem@192.168.10.202:3000, status = Up)[0m
19:42:29.561 | [master] | [ClusterSystem-akka.actor.default-dispatcher-17] | INFO  | com.example.MasterActor | [32mhandle: DebugEvent-1519231259541[0m
19:42:37.245 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | INFO  | com.example.MasterActor | [44m[M][0m[34mMemberLeft(Member(address = akka.tcp://ClusterSystem@192.168.10.202:3000, status = Leaving))[0m
19:42:37.552 | [master] | [ClusterSystem-akka.actor.default-dispatcher-17] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Leader is moving node [akka.tcp://ClusterSystem@192.168.10.202:3000] to [Exiting]
19:42:37.555 | [master] | [ClusterSystem-akka.actor.default-dispatcher-16] | INFO  | com.example.MasterActor | [44m[M][0m[34mMemberExited(Member(address = akka.tcp://ClusterSystem@192.168.10.202:3000, status = Exiting))[0m
19:42:37.576 | [master] | [ClusterSystem-akka.actor.default-dispatcher-15] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Exiting confirmed [akka.tcp://ClusterSystem@192.168.10.202:3000]
19:42:37.833 | [master] | [ClusterSystem-akka.actor.default-dispatcher-17] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Marked address [akka.tcp://ClusterSystem@192.168.10.202:2551] as [Leaving]
19:42:37.833 | [master] | [ClusterSystem-akka.actor.default-dispatcher-19] | INFO  | com.example.MasterActor | [44m[M][0m[34mMemberLeft(Member(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Leaving))[0m
19:42:38.555 | [master] | [ClusterSystem-akka.actor.default-dispatcher-20] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Exiting (leader), starting coordinated shutdown
19:42:38.557 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Leader is moving node [akka.tcp://ClusterSystem@192.168.10.202:2551] to [Exiting]
19:42:38.558 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Leader is removing confirmed Exiting node [akka.tcp://ClusterSystem@192.168.10.202:3000]
19:42:38.558 | [master] | [ClusterSystem-akka.actor.default-dispatcher-18] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Exiting completed
19:42:38.560 | [master] | [ClusterSystem-akka.actor.default-dispatcher-20] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Shutting down...
19:42:38.561 | [master] | [ClusterSystem-akka.actor.default-dispatcher-20] | INFO  | com.example.MasterActor | [31m[44mMember removed Member(address = akka.tcp://ClusterSystem@192.168.10.202:3000, status = Removed) after Exiting[0m[0m
19:42:38.561 | [master] | [ClusterSystem-akka.actor.default-dispatcher-20] | INFO  | com.example.MasterActor | [44m[M][0m[34mMemberExited(Member(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Exiting))[0m
19:42:38.562 | [master] | [ClusterSystem-akka.actor.default-dispatcher-22] | INFO  | com.example.MasterActor | [34m[registerOnMemberRemoved] ...[0m
19:42:38.563 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Successfully shut down
19:42:38.566 | [master] | [ClusterSystem-akka.actor.default-dispatcher-19] | INFO  | com.example.MasterActor | [31m[44mMember removed Member(address = akka.tcp://ClusterSystem@192.168.10.202:2551, status = Removed) after Exiting[0m[0m
19:42:38.574 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | INFO  | com.example.MasterActor | [34m[postStop] cancel selfStatus Success(true)[0m
19:42:38.575 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | INFO  | com.example.MasterActor | [34m[postStop] unsubscribing cluster events...[0m
19:42:38.581 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | INFO  | a.r.RemoteActorRefProvider$RemotingTerminator | Shutting down remote daemon.
19:42:38.584 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | INFO  | a.r.RemoteActorRefProvider$RemotingTerminator | Remote daemon shut down; proceeding with flushing remote transports.
19:42:38.609 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | INFO  | a.r.RemoteActorRefProvider$RemotingTerminator | Remoting shut down.
19:46:22.861 | [master] | [pool-12-thread-5] | INFO  | com.example.util.EC2Utils$ | isStaticConfig = true
19:46:22.892 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ | using config without binds
19:46:22.894 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ | [34m---[ClusterConfig]-------------[0m
19:46:22.903 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ | current=NodeConfig(192.168.10.202,2551,,)
19:46:22.903 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ | name=ClusterSystem
19:46:22.904 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,2551,,)
19:46:22.905 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,5000,,)
19:46:22.905 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ | NodeConfig(192.168.10.202,3000,,)
19:46:22.905 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ | roles=List(frontend)
19:46:22.905 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ | seeds:
19:46:22.906 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:2551
19:46:22.907 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:5000
19:46:22.907 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:3000
19:46:22.907 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ | [34m-------------------------------[0m
19:46:22.907 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ | [32m---[ActorSystemConfig]-------------[0m
19:46:22.908 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.hostname=Success(192.168.10.202)
19:46:22.909 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.port=Success(2551)
19:46:22.911 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ | akka.cluster.roles=Success([frontend])
19:46:22.912 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.bind-hostname=Success()
19:46:22.912 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ | akka.remote.netty.tcp.bind-port=Success()
19:46:22.912 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ | akka.cluster.seed-nodes=
19:46:22.913 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:2551
19:46:22.913 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:5000
19:46:22.914 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ |  akka.tcp://ClusterSystem@192.168.10.202:3000
19:46:22.914 | [master] | [pool-12-thread-5] | INFO  | com.example.util.ClusterUtils$ | [32m-----------------------------------[0m
19:46:23.564 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | INFO  | akka.event.slf4j.Slf4jLogger | Slf4jLogger started
19:46:23.865 | [master] | [ClusterSystem-akka.actor.default-dispatcher-2] | INFO  | akka.remote.Remoting | Starting remoting
19:46:24.462 | [master] | [ClusterSystem-akka.actor.default-dispatcher-6] | INFO  | akka.remote.Remoting | Remoting started; listening on addresses :[akka.tcp://ClusterSystem@192.168.10.202:2551]
19:46:24.491 | [master] | [ClusterSystem-akka.actor.default-dispatcher-6] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Starting up...
19:46:24.671 | [master] | [ClusterSystem-akka.actor.default-dispatcher-5] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Registered cluster JMX MBean [akka:type=Cluster,port=2551]
19:46:24.671 | [master] | [ClusterSystem-akka.actor.default-dispatcher-5] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Started up successfully
19:46:24.761 | [master] | [ClusterSystem-akka.actor.default-dispatcher-7] | INFO  | a.c.Cluster(akka://ClusterSystem) | Cluster Node [akka.tcp://ClusterSystem@192.168.10.202:2551] - Metrics collection has started successfully
19:46:24.810 | [master] | [ClusterSystem-akka.actor.default-dispatcher-5] | INFO  | com.example.MasterActor | [34m[preStart] subscribing cluster events...[0m
19:46:24.822 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | INFO  | com.example.MasterActor | [31munknown event: CurrentClusterState(TreeSet(), Set(), Set(), None, Map())[0m
19:46:24.932 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | WARN  | a.r.transport.netty.NettyTransport | Remote connection to [null] failed with java.net.ConnectException: Connection refused: /192.168.10.202:3000
19:46:24.932 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | WARN  | a.r.transport.netty.NettyTransport | Remote connection to [null] failed with java.net.ConnectException: Connection refused: /192.168.10.202:5000
19:46:24.941 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | WARN  | a.remote.ReliableDeliverySupervisor | Association with remote system [akka.tcp://ClusterSystem@192.168.10.202:3000] has failed, address is now gated for [5000] ms. Reason: [Association failed with [akka.tcp://ClusterSystem@192.168.10.202:3000]] Caused by: [Connection refused: /192.168.10.202:3000]
19:46:24.942 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | WARN  | a.remote.ReliableDeliverySupervisor | Association with remote system [akka.tcp://ClusterSystem@192.168.10.202:5000] has failed, address is now gated for [5000] ms. Reason: [Association failed with [akka.tcp://ClusterSystem@192.168.10.202:5000]] Caused by: [Connection refused: /192.168.10.202:5000]
19:46:24.949 | [master] | [ClusterSystem-akka.actor.default-dispatcher-6] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#1327568046] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [1] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:46:24.950 | [master] | [ClusterSystem-akka.actor.default-dispatcher-6] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#1327568046] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [2] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:46:25.749 | [master] | [ClusterSystem-akka.actor.default-dispatcher-17] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#1327568046] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [3] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:46:25.750 | [master] | [ClusterSystem-akka.actor.default-dispatcher-17] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#1327568046] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [4] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:46:26.758 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#1327568046] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [5] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:46:26.759 | [master] | [ClusterSystem-akka.actor.default-dispatcher-4] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#1327568046] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [6] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:46:27.758 | [master] | [ClusterSystem-akka.actor.default-dispatcher-6] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#1327568046] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [7] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:46:27.759 | [master] | [ClusterSystem-akka.actor.default-dispatcher-6] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#1327568046] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [8] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
19:46:28.759 | [master] | [ClusterSystem-akka.actor.default-dispatcher-6] | INFO  | a.r.RemoteActorRefProvider$RemoteDeadLetterActorRef | Message [akka.cluster.InternalClusterAction$InitJoin$] from Actor[akka://ClusterSystem/system/cluster/core/daemon/firstSeedNodeProcess-1#1327568046] to Actor[akka://ClusterSystem/deadLetters] was not delivered. [9] dead letters encountered. This logging can be turned off or adjusted with configuration settings 'akka.log-dead-letters' and 'akka.log-dead-letters-during-shutdown'.
